timestamp;user;age;gender;dashboardExperience;powerBIExperience;confidence;satisfaction;questionId;taskId;correctAnswer;mentalEffort;selectedAnswer;endtime;triggeredAction;selectedValues;filteredValues;NewHiresByRegion.Region<categorical>;NewHiresByRegion.NewHires<numerical>;NewHiresByEthnicity.Ethnicity<categorical>;NewHiresByEthnicity.NewHires<numerical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).NewHires<numerical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).NewHiresSPLY<numerical>;NewHiresByMonth(Full-Time/Part-Time).Month<categorical>;NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>;NewHiresByMonth(Full-Time/Part-Time).NewHires<numerical>;Region.Region<categorical>;Ethnicity.Ethnicity<categorical>;Year.Year<categorical>
1656405672136;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;7;4;Sep 2014;3;Sep 2014;1656405710914;Year (slicer) - Year: 2016 selected;Year.Year<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,1,0,1,0,1,0,1;0;0,1,0,1,0,1,0,1,0,1,0,1,0,1;0;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0;0;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,1,0,1;0;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,0,0,1
1656405673227;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;7;4;Sep 2014;3;Sep 2014;1656405710914;Year (slicer) - Year: 2014 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656405700310;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;7;4;Sep 2014;3;Sep 2014;1656405710914;Year (slicer) - Year: 2013 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405714572;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Root;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405755011;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1297,1092,1354,526,1203,1190,745;0,0,0,0,0,0,0,0,0,0,0,0,0,0;5508,1162,350,219,135,27,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;225,268,445,420,531,565,477,908,997,1038,1115,418;77,103,212,260,298,332,258,395,383,375,408,157;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;62,163,58,210,93,352,93,327,87,444,87,478,58,419,106,802,98,899,107,931,96,1019,42,376;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405756289;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405757572;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013, 2012 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;113,512,123,733,164,1263,196,1310,199,1590,176,1593,146,1652,198,2173,180,2093,246,2678,182,2245,98,926;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,1,0,0,0
1656405759327;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405806623;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1297,1092,1354,526,1203,1190,745;0,0,0,0,0,0,0,0,0,0,0,0,0,0;5508,1162,350,219,135,27,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;225,268,445,420,531,565,477,908,997,1038,1115,418;77,103,212,260,298,332,258,395,383,375,408,157;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;62,163,58,210,93,352,93,327,87,444,87,478,58,419,106,802,98,899,107,931,96,1019,42,376;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405915999;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - deselected;;;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1297,1092,1354,526,1203,1190,745;0,0,0,0,0,0,0,0,0,0,0,0,0,0;5508,1162,350,219,135,27,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;225,268,445,420,531,565,477,908,997,1038,1115,418;77,103,212,260,298,332,258,395,383,375,408,157;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;217,1259,240,1833,318,2567,404,2837,435,3638,357,3930,311,3706,386,4569,366,4502,396,5006,330,3966,151,1396;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0
1656405945591;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Region (slicer) - Region: North selected;Region.Region<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,1,0,1,0,1,0,1,0,1,0,1;7306;0,0,0,0,0,0,0,0,0,0,0,0,0,0;5719,843,347,257,85,49,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;215,296,519,520,738,687,686,959,846,854,717,269;215,296,519,520,738,687,686,959,846,854,717,269;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;16,199,14,282,58,461,44,476,53,685,54,633,30,656,52,907,50,796,31,823,38,679,15,254;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0
1656405951055;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,1,0,1,0,1,0,1,0,1,0,1;2168;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1722,229,112,63,25,14,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;59,79,164,157,213,189,205,255,218,293,231,105;40,33,102,96,103,119,68,178,175,158,159,66;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;4,55,3,76,6,158,4,153,15,198,12,177,6,199,8,247,12,206,6,287,8,223,3,102;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405952370;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,1,0,1,0,1,0,1,0,1,0,1;2168;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1722,229,112,63,25,14,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;59,79,164,157,213,189,205,255,218,293,231,105;40,33,102,96,103,119,68,178,175,158,159,66;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;6,34,2,31,23,79,19,77,10,93,16,103,5,63,17,161,14,161,10,148,14,145,8,58;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405955990;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,1,0,1,0,1,0,1,0,1,0,1;2168;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1722,229,112,63,25,14,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;59,79,164,157,213,189,205,255,218,293,231,105;40,33,102,96,103,119,68,178,175,158,159,66;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;4,55,3,76,6,158,4,153,15,198,12,177,6,199,8,247,12,206,6,287,8,223,3,102;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405958299;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - deselected;Region.Region<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,1,0,1,0,1,0,1,0,1,0,1;7306;0,0,0,0,0,0,0,0,0,0,0,0,0,0;5719,843,347,257,85,49,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;215,296,519,520,738,687,686,959,846,854,717,269;215,296,519,520,738,687,686,959,846,854,717,269;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;16,199,14,282,58,461,44,476,53,685,54,633,30,656,52,907,50,796,31,823,38,679,15,254;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0
1656405962186;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Region (slicer) - Region: Midwest selected;Region.Region<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,0,0,1,0,1,0,1,0,1,0,1;6228;0,0,0,0,0,0,0,0,0,0,0,0,0,0;4969,748,274,126,75,33,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;191,288,549,484,518,575,562,775,657,779,595,255;191,288,549,484,518,575,562,775,657,779,595,255;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;14,177,18,270,41,508,20,464,24,494,23,552,22,540,26,749,24,633,36,743,28,567,12,243;0,1,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,0,0,0
1656405967187;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,1,0,0,0,1,0,1,0,1,0,1,0,1;1092;0,0,0,0,0,0,0,0,0,0,0,0,0,1;897,102,48,24,19,2;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;39,55,69,56,86,79,70,143,148,171,115,61;9,14,27,35,41,35,33,61,68,72,64,20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;4,35,6,49,7,62,5,51,12,74,8,71,5,65,10,133,9,139,9,162,9,106,4,57;0,1,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405968559;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,0,0,1,0,1,0,1,0,1,0,1;1851;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1523,193,78,31,14,11,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;33,63,145,199,165,197,193,229,172,209,159,87;39,55,69,56,86,79,70,143,148,171,115,61;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;5,28,6,57,9,136,9,190,4,161,9,188,8,185,8,221,4,168,7,202,3,156,4,83;0,1,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405973965;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,1,0,0,0,1,0,1,0,1,0,1,0,1;1092;0,0,0,0,0,0,0,0,0,0,0,0,0,1;897,102,48,24,19,2;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;39,55,69,56,86,79,70,143,148,171,115,61;9,14,27,35,41,35,33,61,68,72,64,20;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;4,35,6,49,7,62,5,51,12,74,8,71,5,65,10,133,9,139,9,162,9,106,4,57;0,1,0,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405980902;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Region (slicer) - Region: Northwest selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,0,0,1,0,1,0,1,0,1;1354;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1055,216,34,25,18,3,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;31,34,65,79,86,110,69,138,141,234,290,77;13,20,52,53,45,58,34,57,52,53,85,34;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;11,20,11,23,18,47,27,52,10,76,20,90,14,55,25,113,14,127,32,202,24,266,9,68;0,0,1,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405987675;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,0,0,1,0,1,0,1,0,1;2684;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2003,503,88,45,28,11,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;78,164,228,216,230,234,197,300,246,416,267,108;31,34,65,79,86,110,69,138,141,234,290,77;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;11,67,19,145,21,207,20,196,21,209,22,212,19,178,24,276,18,228,52,364,25,242,14,94;0,0,1,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656405990564;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,0,0,1,0,1,0,1,0,1;1354;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1055,216,34,25,18,3,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;31,34,65,79,86,110,69,138,141,234,290,77;13,20,52,53,45,58,34,57,52,53,85,34;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;11,20,11,23,18,47,27,52,10,76,20,90,14,55,25,113,14,127,32,202,24,266,9,68;0,0,1,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656405995561;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Nov. FPDesc: Part-Time selected;NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,0,0,1,0,1,0,1,0,1;1354;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1055,216,34,25,18,3,3;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;31,34,65,79,86,110,69,138,141,234,290,77;13,20,52,53,45,58,34,57,52,53,85,34;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0;0,0,1,0;11,20,11,23,18,47,27,52,10,76,20,90,14,55,25,113,14,127,32,202,24,266,9,68;0,0,1,0,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656406003366;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,0,0,1,0,1,0,1,0,1;2684;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2003,503,88,45,28,11,6;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;78,164,228,216,230,234,197,300,246,416,267,108;31,34,65,79,86,110,69,138,141,234,290,77;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0;0,0,1,0;11,67,19,145,21,207,20,196,21,209,22,212,19,178,24,276,18,228,52,364,25,242,14,94;0,0,1,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656406013785;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Region (slicer) - Region: East selected;NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,0,0,1,0,1,0,1;1224;0,0,0,0,0,0,0,0,0,0,0,0,0,0;802,246,87,44,41,2,2;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;88,72,77,110,112,86,127,104,102,151,119,76;32,30,19,27,39,49,39,47,53,77,66,48;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0;0,0,1,0;19,69,17,55,15,62,37,73,35,77,27,59,26,101,28,76,32,70,38,113,24,95,21,55;0,0,0,1,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656406018001;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,0,0,1,0,1,0,1;1224;0,0,0,0,0,0,0,0,0,0,0,0,0,0;802,246,87,44,41,2,2;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;88,72,77,110,112,86,127,104,102,151,119,76;32,30,19,27,39,49,39,47,53,77,66,48;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;19,69,17,55,15,62,37,73,35,77,27,59,26,101,28,76,32,70,38,113,24,95,21,55;0,0,0,1,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656406028361;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,0,0,1,0,1,0,1;526;0,0,0,0,0,0,0,0,0,0,0,1,0,1;374,83,31,23,15;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;32,30,19,27,39,49,39,47,53,77,66,48;11,11,16,17,16,30,22,28,35,35,42,18;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;15,17,20,10,15,4,15,12,22,17,21,28,10,29,21,26,23,30,26,51,17,49,8,40;0,0,0,1,0,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
1656406030475;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2013 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,0,0,1,0,1,0,1;1224;0,0,0,0,0,0,0,0,0,0,0,0,0,0;802,246,87,44,41,2,2;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;88,72,77,110,112,86,127,104,102,151,119,76;32,30,19,27,39,49,39,47,53,77,66,48;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;19,69,17,55,15,62,37,73,35,77,27,59,26,101,28,76,32,70,38,113,24,95,21,55;0,0,0,1,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656406035112;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Region (slicer) - Region: Central selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,1,0,0,0,1,0,1;2165;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1577,370,125,51,26,15,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;50,86,147,172,247,193,169,232,236,360,205,68;30,35,70,78,89,68,66,140,129,201,235,62;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;3,47,9,77,9,138,8,164,21,226,11,182,7,162,7,225,5,231,15,345,11,194,6,62;0,0,0,0,1,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656406038603;44536a09-3d11-4917-bba9-2c03aaa9c1e7;30;m;1;0;4;2;8;4;South;3;Northwest;1656406384932;Year (slicer) - Year: 2012 selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,1,0,1,0,1,0,1,0,0,0,1,0,1;1203;0,0,0,0,0,0,0,0,0,0,0,0,0,1;914,187,71,15,11,5;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;30,35,70,78,89,68,66,140,129,201,235,62;10,15,26,41,46,41,32,75,62,65,65,22;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;13,17,9,26,13,57,15,63,17,72,9,59,6,60,13,127,14,115,17,184,13,222,5,57;0,0,0,0,1,0,0;0,0,0,0,0,0,0;0,0,1,0,0,0,0
